Date,Dataset,hemisphere,Extent
1981-10-04 00:00:00,nsidc0051,north,8.087
1981-10-06 00:00:00,nsidc0051,north,8.151
1981-10-08 00:00:00,nsidc0051,north,8.354
1981-10-10 00:00:00,nsidc0051,north,8.416
1981-10-12 00:00:00,nsidc0051,north,8.63
1981-10-14 00:00:00,nsidc0051,north,8.904
1981-10-16 00:00:00,nsidc0051,north,9.037
1981-10-18 00:00:00,nsidc0051,north,9.062
1981-10-20 00:00:00,nsidc0051,north,9.134
1981-10-22 00:00:00,nsidc0051,north,9.096
1981-10-24 00:00:00,nsidc0051,north,9.233
1981-10-26 00:00:00,nsidc0051,north,9.425
1981-10-28 00:00:00,nsidc0051,north,9.609
1981-10-30 00:00:00,nsidc0051,north,9.719
1981-11-01 00:00:00,nsidc0051,north,9.905
1981-11-03 00:00:00,nsidc0051,north,9.929
1981-11-05 00:00:00,nsidc0051,north,10.337
1981-11-07 00:00:00,nsidc0051,north,10.518
1981-11-09 00:00:00,nsidc0051,north,10.51
1981-11-11 00:00:00,nsidc0051,north,10.631
1981-11-13 00:00:00,nsidc0051,north,10.908
1981-11-15 00:00:00,nsidc0051,north,10.965
1981-11-17 00:00:00,nsidc0051,north,11.197
1981-11-19 00:00:00,nsidc0051,north,11.177
1981-11-21 00:00:00,nsidc0051,north,11.273
1981-11-23 00:00:00,nsidc0051,north,11.417
1981-11-25 00:00:00,nsidc0051,north,11.611
1981-11-27 00:00:00,nsidc0051,north,11.675
1981-11-29 00:00:00,nsidc0051,north,11.882
1981-12-01 00:00:00,nsidc0051,north,11.99
1981-12-03 00:00:00,nsidc0051,north,12.336
1981-12-05 00:00:00,nsidc0051,north,12.507
1981-12-07 00:00:00,nsidc0051,north,12.698
1981-12-09 00:00:00,nsidc0051,north,12.816
1981-12-11 00:00:00,nsidc0051,north,12.948
1981-12-13 00:00:00,nsidc0051,north,13.217
1981-12-15 00:00:00,nsidc0051,north,13.418
1981-12-17 00:00:00,nsidc0051,north,13.635
1981-12-19 00:00:00,nsidc0051,north,13.802
1981-12-21 00:00:00,nsidc0051,north,13.893
1981-12-23 00:00:00,nsidc0051,north,13.877
1981-12-25 00:00:00,nsidc0051,north,14.016
1981-12-27 00:00:00,nsidc0051,north,13.953
1981-12-29 00:00:00,nsidc0051,north,14.128
1981-12-31 00:00:00,nsidc0051,north,14.224
1982-01-02 00:00:00,nsidc0051,north,14.479
1982-01-04 00:00:00,nsidc0051,north,14.642
1982-01-06 00:00:00,nsidc0051,north,14.88
1982-01-08 00:00:00,nsidc0051,north,14.993
1982-01-10 00:00:00,nsidc0051,north,15.052
1982-01-12 00:00:00,nsidc0051,north,15.141
1982-01-14 00:00:00,nsidc0051,north,15.138
1982-01-16 00:00:00,nsidc0051,north,15.22
1982-01-18 00:00:00,nsidc0051,north,15.227
1982-01-20 00:00:00,nsidc0051,north,15.208
1982-01-22 00:00:00,nsidc0051,north,15.283
1982-01-24 00:00:00,nsidc0051,north,15.391
1982-01-26 00:00:00,nsidc0051,north,15.547
1982-01-28 00:00:00,nsidc0051,north,15.695
1982-01-30 00:00:00,nsidc0051,north,15.755
1982-02-01 00:00:00,nsidc0051,north,15.836
1982-02-03 00:00:00,nsidc0051,north,15.841
1982-02-05 00:00:00,nsidc0051,north,15.85
1982-02-07 00:00:00,nsidc0051,north,15.797
1982-02-09 00:00:00,nsidc0051,north,15.829
1982-02-11 00:00:00,nsidc0051,north,15.748
1982-02-13 00:00:00,nsidc0051,north,15.854
1982-02-15 00:00:00,nsidc0051,north,15.857
1982-02-17 00:00:00,nsidc0051,north,16.058
1982-02-19 00:00:00,nsidc0051,north,16.087
1982-02-21 00:00:00,nsidc0051,north,16.094
1982-02-23 00:00:00,nsidc0051,north,16.143
1982-02-25 00:00:00,nsidc0051,north,16.31
1982-02-27 00:00:00,nsidc0051,north,16.325
1982-03-01 00:00:00,nsidc0051,north,16.234
1982-03-03 00:00:00,nsidc0051,north,16.293
1982-03-05 00:00:00,nsidc0051,north,16.315
1982-03-07 00:00:00,nsidc0051,north,16.309
1982-03-09 00:00:00,nsidc0051,north,16.123
1982-03-11 00:00:00,nsidc0051,north,16.099
1982-03-13 00:00:00,nsidc0051,north,16.005
1982-03-15 00:00:00,nsidc0051,north,15.955
1982-03-17 00:00:00,nsidc0051,north,15.905
1982-03-19 00:00:00,nsidc0051,north,15.938
1982-03-21 00:00:00,nsidc0051,north,15.911
1982-03-23 00:00:00,nsidc0051,north,15.898
1982-03-25 00:00:00,nsidc0051,north,15.929
1982-03-27 00:00:00,nsidc0051,north,15.875
1982-03-29 00:00:00,nsidc0051,north,15.931
1982-03-31 00:00:00,nsidc0051,north,15.982
1982-04-02 00:00:00,nsidc0051,north,15.945
1982-04-04 00:00:00,nsidc0051,north,15.943
1982-04-06 00:00:00,nsidc0051,north,15.859
1982-04-08 00:00:00,nsidc0051,north,15.581
1982-04-10 00:00:00,nsidc0051,north,15.577
1982-04-12 00:00:00,nsidc0051,north,15.491
1982-04-14 00:00:00,nsidc0051,north,15.627
1982-04-16 00:00:00,nsidc0051,north,15.528
1982-04-18 00:00:00,nsidc0051,north,15.448
1982-04-20 00:00:00,nsidc0051,north,15.387
1982-04-22 00:00:00,nsidc0051,north,15.276
1982-04-24 00:00:00,nsidc0051,north,15.135
1982-04-26 00:00:00,nsidc0051,north,15.105
1982-04-28 00:00:00,nsidc0051,north,15.091
1982-04-30 00:00:00,nsidc0051,north,14.997
1982-05-02 00:00:00,nsidc0051,north,14.786
1982-05-04 00:00:00,nsidc0051,north,14.679
1982-05-06 00:00:00,nsidc0051,north,14.511
1982-05-08 00:00:00,nsidc0051,north,14.319
1982-05-10 00:00:00,nsidc0051,north,14.222
1982-05-12 00:00:00,nsidc0051,north,14.137
1982-05-14 00:00:00,nsidc0051,north,14.083
1982-05-16 00:00:00,nsidc0051,north,14.003
1982-05-18 00:00:00,nsidc0051,north,13.853
1982-05-20 00:00:00,nsidc0051,north,13.653
1982-05-22 00:00:00,nsidc0051,north,13.576
1982-05-24 00:00:00,nsidc0051,north,13.583
1982-05-26 00:00:00,nsidc0051,north,13.543
1982-05-28 00:00:00,nsidc0051,north,13.38
1982-05-30 00:00:00,nsidc0051,north,13.27
1982-06-01 00:00:00,nsidc0051,north,13.091
1982-06-03 00:00:00,nsidc0051,north,12.99
1982-06-05 00:00:00,nsidc0051,north,12.874
1982-06-07 00:00:00,nsidc0051,north,12.834
1982-06-09 00:00:00,nsidc0051,north,12.75
1982-06-11 00:00:00,nsidc0051,north,12.709
1982-06-13 00:00:00,nsidc0051,north,12.678
1982-06-15 00:00:00,nsidc0051,north,12.652
1982-06-17 00:00:00,nsidc0051,north,12.476
1982-06-19 00:00:00,nsidc0051,north,12.317
1982-06-21 00:00:00,nsidc0051,north,12.145
1982-06-23 00:00:00,nsidc0051,north,12.079
1982-06-25 00:00:00,nsidc0051,north,11.918
1982-06-27 00:00:00,nsidc0051,north,11.868
1982-06-29 00:00:00,nsidc0051,north,11.76
1982-07-01 00:00:00,nsidc0051,north,11.425
1982-07-03 00:00:00,nsidc0051,north,11.442
1982-07-05 00:00:00,nsidc0051,north,11.344
1982-07-07 00:00:00,nsidc0051,north,11.165
1982-07-09 00:00:00,nsidc0051,north,11.043
1982-07-11 00:00:00,nsidc0051,north,10.816
1982-07-13 00:00:00,nsidc0051,north,10.664
1982-07-15 00:00:00,nsidc0051,north,10.436
1982-07-17 00:00:00,nsidc0051,north,10.264
1982-07-19 00:00:00,nsidc0051,north,10.179
1982-07-21 00:00:00,nsidc0051,north,10.022
1982-07-23 00:00:00,nsidc0051,north,9.782
1982-07-25 00:00:00,nsidc0051,north,9.638
1982-07-27 00:00:00,nsidc0051,north,9.417
1982-07-29 00:00:00,nsidc0051,north,9.22
1982-07-31 00:00:00,nsidc0051,north,9.016
1982-08-02 00:00:00,nsidc0051,north,8.939
1982-08-04 00:00:00,nsidc0051,north,8.746
1982-08-06 00:00:00,nsidc0051,north,8.672
1982-08-08 00:00:00,nsidc0051,north,8.45
1982-08-10 00:00:00,nsidc0051,north,8.437
1982-08-12 00:00:00,nsidc0051,north,8.366
1982-08-14 00:00:00,nsidc0051,north,8.152
1982-08-16 00:00:00,nsidc0051,north,8.008
1982-08-18 00:00:00,nsidc0051,north,8.027
1982-08-20 00:00:00,nsidc0051,north,7.915
1982-08-22 00:00:00,nsidc0051,north,7.79
1982-08-24 00:00:00,nsidc0051,north,7.759
1982-08-26 00:00:00,nsidc0051,north,7.7
1982-08-28 00:00:00,nsidc0051,north,7.582
1982-08-30 00:00:00,nsidc0051,north,7.55
1982-09-01 00:00:00,nsidc0051,north,7.404
1982-09-03 00:00:00,nsidc0051,north,7.248
1982-09-05 00:00:00,nsidc0051,north,7.233
1982-09-07 00:00:00,nsidc0051,north,7.182
1982-09-09 00:00:00,nsidc0051,north,7.18
1982-09-11 00:00:00,nsidc0051,north,7.173
1982-09-13 00:00:00,nsidc0051,north,7.16
1982-09-15 00:00:00,nsidc0051,north,7.196
1982-09-17 00:00:00,nsidc0051,north,7.197
1982-09-19 00:00:00,nsidc0051,north,7.224
1982-09-21 00:00:00,nsidc0051,north,7.329
1982-09-23 00:00:00,nsidc0051,north,7.422
1982-09-25 00:00:00,nsidc0051,north,7.417
1982-09-27 00:00:00,nsidc0051,north,7.495
1982-09-29 00:00:00,nsidc0051,north,7.666
1982-10-01 00:00:00,nsidc0051,north,7.768
1982-10-03 00:00:00,nsidc0051,north,8.016
1982-10-05 00:00:00,nsidc0051,north,8.184
1982-10-07 00:00:00,nsidc0051,north,8.331
1982-10-09 00:00:00,nsidc0051,north,8.875
1982-10-11 00:00:00,nsidc0051,north,9.179
1982-10-13 00:00:00,nsidc0051,north,9.429
1982-10-15 00:00:00,nsidc0051,north,9.608
1982-10-17 00:00:00,nsidc0051,north,9.797
1982-10-19 00:00:00,nsidc0051,north,9.836
1982-10-21 00:00:00,nsidc0051,north,9.847
1982-10-23 00:00:00,nsidc0051,north,10.067
1982-10-25 00:00:00,nsidc0051,north,10.198
1982-10-27 00:00:00,nsidc0051,north,10.423
1982-10-29 00:00:00,nsidc0051,north,10.564
1982-10-31 00:00:00,nsidc0051,north,10.615
1982-11-02 00:00:00,nsidc0051,north,10.817
1982-11-04 00:00:00,nsidc0051,north,10.893
1982-11-06 00:00:00,nsidc0051,north,11.131
1982-11-08 00:00:00,nsidc0051,north,11.03
1982-11-10 00:00:00,nsidc0051,north,11.203
1982-11-12 00:00:00,nsidc0051,north,11.348
1982-11-14 00:00:00,nsidc0051,north,11.573
1982-11-16 00:00:00,nsidc0051,north,11.792
1982-11-18 00:00:00,nsidc0051,north,11.774
1982-11-20 00:00:00,nsidc0051,north,11.698
1982-11-22 00:00:00,nsidc0051,north,11.854
1982-11-24 00:00:00,nsidc0051,north,11.929
1982-11-26 00:00:00,nsidc0051,north,12.192
1982-11-28 00:00:00,nsidc0051,north,12.483
1982-11-30 00:00:00,nsidc0051,north,12.695
1982-12-02 00:00:00,nsidc0051,north,12.822
1982-12-04 00:00:00,nsidc0051,north,12.866
1982-12-06 00:00:00,nsidc0051,north,12.963
1982-12-08 00:00:00,nsidc0051,north,13.223
1982-12-10 00:00:00,nsidc0051,north,13.351
1982-12-12 00:00:00,nsidc0051,north,13.503
1982-12-14 00:00:00,nsidc0051,north,13.606
1982-12-16 00:00:00,nsidc0051,north,13.84
1982-12-18 00:00:00,nsidc0051,north,13.895
1982-12-20 00:00:00,nsidc0051,north,14.016
1982-12-22 00:00:00,nsidc0051,north,13.963
1982-12-24 00:00:00,nsidc0051,north,14.093
1982-12-26 00:00:00,nsidc0051,north,14.183
1982-12-28 00:00:00,nsidc0051,north,14.144
1982-12-30 00:00:00,nsidc0051,north,14.159
1983-01-01 00:00:00,nsidc0051,north,14.253
1983-01-03 00:00:00,nsidc0051,north,14.306
1983-01-05 00:00:00,nsidc0051,north,14.494
1983-01-07 00:00:00,nsidc0051,north,14.467
1983-01-09 00:00:00,nsidc0051,north,14.615
1983-01-11 00:00:00,nsidc0051,north,14.648
1983-01-13 00:00:00,nsidc0051,north,14.622
1983-01-15 00:00:00,nsidc0051,north,14.916
1983-01-17 00:00:00,nsidc0051,north,15.014
1983-01-19 00:00:00,nsidc0051,north,15.052
1983-01-21 00:00:00,nsidc0051,north,15.314
1983-01-23 00:00:00,nsidc0051,north,15.396
1983-01-25 00:00:00,nsidc0051,north,15.347
1983-01-27 00:00:00,nsidc0051,north,15.401
1983-01-29 00:00:00,nsidc0051,north,15.554
1983-01-31 00:00:00,nsidc0051,north,15.68
1983-02-02 00:00:00,nsidc0051,north,15.737
1983-02-04 00:00:00,nsidc0051,north,15.719
1983-02-06 00:00:00,nsidc0051,north,15.695
1983-02-08 00:00:00,nsidc0051,north,15.822
1983-02-10 00:00:00,nsidc0051,north,15.791
1983-02-12 00:00:00,nsidc0051,north,15.999
1983-02-14 00:00:00,nsidc0051,north,16.056
1983-02-16 00:00:00,nsidc0051,north,15.971
1983-02-18 00:00:00,nsidc0051,north,16.056
1983-02-20 00:00:00,nsidc0051,north,16.167
1983-02-22 00:00:00,nsidc0051,north,16.238
1983-02-24 00:00:00,nsidc0051,north,16.28
1983-02-26 00:00:00,nsidc0051,north,16.352
1983-02-28 00:00:00,nsidc0051,north,16.203
1983-03-02 00:00:00,nsidc0051,north,16.049
1983-03-04 00:00:00,nsidc0051,north,15.958
1983-03-06 00:00:00,nsidc0051,north,15.971
1983-03-08 00:00:00,nsidc0051,north,16.101
1983-03-10 00:00:00,nsidc0051,north,16.172
1983-03-12 00:00:00,nsidc0051,north,16.349
1983-03-14 00:00:00,nsidc0051,north,16.412
1983-03-16 00:00:00,nsidc0051,north,16.214
1983-03-18 00:00:00,nsidc0051,north,16.069
1983-03-20 00:00:00,nsidc0051,north,16.212
1983-03-22 00:00:00,nsidc0051,north,16.057
1983-03-24 00:00:00,nsidc0051,north,15.976
1983-03-26 00:00:00,nsidc0051,north,15.964
1983-03-28 00:00:00,nsidc0051,north,15.926
1983-03-30 00:00:00,nsidc0051,north,15.849
1983-04-01 00:00:00,nsidc0051,north,15.886
1983-04-03 00:00:00,nsidc0051,north,15.914
1983-04-05 00:00:00,nsidc0051,north,15.734
1983-04-07 00:00:00,nsidc0051,north,15.706
1983-04-09 00:00:00,nsidc0051,north,15.528
1983-04-11 00:00:00,nsidc0051,north,15.574
1983-04-13 00:00:00,nsidc0051,north,15.317
1983-04-15 00:00:00,nsidc0051,north,15.145
1983-04-17 00:00:00,nsidc0051,north,15.063
1983-04-19 00:00:00,nsidc0051,north,14.839
1983-04-21 00:00:00,nsidc0051,north,14.819
1983-04-23 00:00:00,nsidc0051,north,14.695
1983-04-25 00:00:00,nsidc0051,north,14.553
1983-04-27 00:00:00,nsidc0051,north,14.442
1983-04-29 00:00:00,nsidc0051,north,14.366
1983-05-01 00:00:00,nsidc0051,north,14.045
1983-05-03 00:00:00,nsidc0051,north,13.929
1983-05-05 00:00:00,nsidc0051,north,13.935
1983-05-07 00:00:00,nsidc0051,north,13.787
1983-05-09 00:00:00,nsidc0051,north,13.703
1983-05-11 00:00:00,nsidc0051,north,13.64
1983-05-13 00:00:00,nsidc0051,north,13.587
1983-05-15 00:00:00,nsidc0051,north,13.502
1983-05-17 00:00:00,nsidc0051,north,13.433
1983-05-19 00:00:00,nsidc0051,north,13.319
1983-05-21 00:00:00,nsidc0051,north,13.313
1983-05-23 00:00:00,nsidc0051,north,13.27
1983-05-25 00:00:00,nsidc0051,north,13.209
1983-05-27 00:00:00,nsidc0051,north,13.132
1983-05-29 00:00:00,nsidc0051,north,13.052
1983-05-31 00:00:00,nsidc0051,north,13.005
1983-06-02 00:00:00,nsidc0051,north,12.837
1983-06-04 00:00:00,nsidc0051,north,12.764
1983-06-06 00:00:00,nsidc0051,north,12.69
1983-06-08 00:00:00,nsidc0051,north,12.59
1983-06-10 00:00:00,nsidc0051,north,12.54
1983-06-12 00:00:00,nsidc0051,north,12.412
1983-06-14 00:00:00,nsidc0051,north,12.311
1983-06-16 00:00:00,nsidc0051,north,12.276
1983-06-18 00:00:00,nsidc0051,north,12.146
1983-06-20 00:00:00,nsidc0051,north,12.16
1983-06-22 00:00:00,nsidc0051,north,12.111
1983-06-24 00:00:00,nsidc0051,north,11.965
1983-06-26 00:00:00,nsidc0051,north,11.989
1983-06-28 00:00:00,nsidc0051,north,11.896
1983-06-30 00:00:00,nsidc0051,north,11.748
1983-07-02 00:00:00,nsidc0051,north,11.515
1983-07-04 00:00:00,nsidc0051,north,11.398
1983-07-06 00:00:00,nsidc0051,north,11.261
1983-07-08 00:00:00,nsidc0051,north,11.233
1983-07-10 00:00:00,nsidc0051,north,11.108
1983-07-12 00:00:00,nsidc0051,north,11.088
1983-07-14 00:00:00,nsidc0051,north,10.913
1983-07-16 00:00:00,nsidc0051,north,10.767
1983-07-18 00:00:00,nsidc0051,north,10.491
1983-07-20 00:00:00,nsidc0051,north,10.214
1983-07-22 00:00:00,nsidc0051,north,10.076
1983-07-24 00:00:00,nsidc0051,north,9.911
1983-07-26 00:00:00,nsidc0051,north,9.655
1983-07-28 00:00:00,nsidc0051,north,9.56
1983-07-30 00:00:00,nsidc0051,north,9.364
1983-08-01 00:00:00,nsidc0051,north,9.224
1983-08-03 00:00:00,nsidc0051,north,9.046
1983-08-05 00:00:00,nsidc0051,north,8.935
1983-08-07 00:00:00,nsidc0051,north,8.731
1983-08-09 00:00:00,nsidc0051,north,8.638
1983-08-11 00:00:00,nsidc0051,north,8.46
1983-08-13 00:00:00,nsidc0051,north,8.32
1983-08-15 00:00:00,nsidc0051,north,8.073
1983-08-17 00:00:00,nsidc0051,north,7.948
1983-08-19 00:00:00,nsidc0051,north,7.899
1983-08-21 00:00:00,nsidc0051,north,7.903
1983-08-23 00:00:00,nsidc0051,north,7.777
1983-08-25 00:00:00,nsidc0051,north,7.639
1983-08-27 00:00:00,nsidc0051,north,7.534
1983-08-29 00:00:00,nsidc0051,north,7.445
1983-08-31 00:00:00,nsidc0051,north,7.402
1983-09-02 00:00:00,nsidc0051,north,7.321
1983-09-04 00:00:00,nsidc0051,north,7.314
1983-09-06 00:00:00,nsidc0051,north,7.243
1983-09-08 00:00:00,nsidc0051,north,7.204
1983-09-10 00:00:00,nsidc0051,north,7.238
1983-09-12 00:00:00,nsidc0051,north,7.305
1983-09-14 00:00:00,nsidc0051,north,7.246
1983-09-16 00:00:00,nsidc0051,north,7.261
1983-09-18 00:00:00,nsidc0051,north,7.322
1983-09-20 00:00:00,nsidc0051,north,7.499
1983-09-22 00:00:00,nsidc0051,north,7.412
1983-09-24 00:00:00,nsidc0051,north,7.425
1983-09-26 00:00:00,nsidc0051,north,7.519
1983-09-28 00:00:00,nsidc0051,north,7.731
1983-09-30 00:00:00,nsidc0051,north,7.879
1983-10-02 00:00:00,nsidc0051,north,8.143
1983-10-04 00:00:00,nsidc0051,north,8.38
1983-10-06 00:00:00,nsidc0051,north,8.638
1983-10-08 00:00:00,nsidc0051,north,8.774
1983-10-10 00:00:00,nsidc0051,north,8.943
1983-10-12 00:00:00,nsidc0051,north,9.123
1983-10-14 00:00:00,nsidc0051,north,9.205
1983-10-16 00:00:00,nsidc0051,north,9.453
1983-10-18 00:00:00,nsidc0051,north,9.585
1983-10-20 00:00:00,nsidc0051,north,9.673
1983-10-22 00:00:00,nsidc0051,north,9.878
1983-10-24 00:00:00,nsidc0051,north,10.085
1983-10-26 00:00:00,nsidc0051,north,9.558
1983-10-28 00:00:00,nsidc0051,north,10.259
1983-10-30 00:00:00,nsidc0051,north,10.314
1983-11-01 00:00:00,nsidc0051,north,10.549
1983-11-03 00:00:00,nsidc0051,north,10.737
1983-11-05 00:00:00,nsidc0051,north,10.883
1983-11-07 00:00:00,nsidc0051,north,10.84
1983-11-09 00:00:00,nsidc0051,north,10.956
1983-11-11 00:00:00,nsidc0051,north,11.172
1983-11-13 00:00:00,nsidc0051,north,11.322
1983-11-15 00:00:00,nsidc0051,north,11.473
1983-11-17 00:00:00,nsidc0051,north,11.635
1983-11-19 00:00:00,nsidc0051,north,11.802
1983-11-21 00:00:00,nsidc0051,north,11.9
1983-11-23 00:00:00,nsidc0051,north,11.934
1983-11-25 00:00:00,nsidc0051,north,12.167
1983-11-27 00:00:00,nsidc0051,north,12.208
1983-11-29 00:00:00,nsidc0051,north,12.337
1983-12-01 00:00:00,nsidc0051,north,12.769
1983-12-03 00:00:00,nsidc0051,north,12.664
1983-12-05 00:00:00,nsidc0051,north,12.877
1983-12-07 00:00:00,nsidc0051,north,13.042
1983-12-09 00:00:00,nsidc0051,north,13.043
1983-12-11 00:00:00,nsidc0051,north,13.192
1983-12-13 00:00:00,nsidc0051,north,13.344
1983-12-15 00:00:00,nsidc0051,north,13.366
1983-12-17 00:00:00,nsidc0051,north,13.325
1983-12-19 00:00:00,nsidc0051,north,13.322
1983-12-21 00:00:00,nsidc0051,north,13.326
1983-12-23 00:00:00,nsidc0051,north,13.539
1983-12-25 00:00:00,nsidc0051,north,13.54
1983-12-27 00:00:00,nsidc0051,north,13.664
1983-12-29 00:00:00,nsidc0051,north,13.855
1983-12-31 00:00:00,nsidc0051,north,13.907
1984-01-02 00:00:00,nsidc0051,north,14.103
1984-01-04 00:00:00,nsidc0051,north,14.237
1984-01-06 00:00:00,nsidc0051,north,14.262
1984-01-08 00:00:00,nsidc0051,north,14.303
1984-01-10 00:00:00,nsidc0051,north,14.387
1984-01-12 00:00:00,nsidc0051,north,14.37
1984-01-14 00:00:00,nsidc0051,north,14.388
1984-01-16 00:00:00,nsidc0051,north,14.411
1984-01-18 00:00:00,nsidc0051,north,14.302
1984-01-20 00:00:00,nsidc0051,north,14.505
1984-01-22 00:00:00,nsidc0051,north,14.626
1984-01-24 00:00:00,nsidc0051,north,14.703
1984-01-26 00:00:00,nsidc0051,north,14.788
1984-01-28 00:00:00,nsidc0051,north,14.821
1984-01-30 00:00:00,nsidc0051,north,14.893
1984-02-01 00:00:00,nsidc0051,north,15.026
1984-02-03 00:00:00,nsidc0051,north,15.107
1984-02-05 00:00:00,nsidc0051,north,15.107
1984-02-07 00:00:00,nsidc0051,north,15.08
1984-02-09 00:00:00,nsidc0051,north,14.988
1984-02-11 00:00:00,nsidc0051,north,15.181
1984-02-13 00:00:00,nsidc0051,north,15.178
1984-02-15 00:00:00,nsidc0051,north,15.335
1984-02-17 00:00:00,nsidc0051,north,15.427
1984-02-19 00:00:00,nsidc0051,north,15.47
1984-02-21 00:00:00,nsidc0051,north,15.456
1984-02-23 00:00:00,nsidc0051,north,15.467
1984-02-25 00:00:00,nsidc0051,north,15.534
1984-02-27 00:00:00,nsidc0051,north,15.561
1984-02-29 00:00:00,nsidc0051,north,15.567
1984-03-02 00:00:00,nsidc0051,north,15.431
1984-03-04 00:00:00,nsidc0051,north,15.483
1984-03-06 00:00:00,nsidc0051,north,15.554
1984-03-08 00:00:00,nsidc0051,north,15.57
1984-03-10 00:00:00,nsidc0051,north,15.587
1984-03-12 00:00:00,nsidc0051,north,15.58
1984-03-14 00:00:00,nsidc0051,north,15.676
1984-03-16 00:00:00,nsidc0051,north,15.764
1984-03-18 00:00:00,nsidc0051,north,15.809
1984-03-20 00:00:00,nsidc0051,north,15.78
1984-03-22 00:00:00,nsidc0051,north,15.614
1984-03-24 00:00:00,nsidc0051,north,15.479
1984-03-26 00:00:00,nsidc0051,north,15.486
1984-03-28 00:00:00,nsidc0051,north,15.504
1984-03-30 00:00:00,nsidc0051,north,15.446
1984-04-01 00:00:00,nsidc0051,north,15.389
1984-04-03 00:00:00,nsidc0051,north,15.335
1984-04-05 00:00:00,nsidc0051,north,15.268
1984-04-07 00:00:00,nsidc0051,north,15.16
1984-04-09 00:00:00,nsidc0051,north,15.321
1984-04-11 00:00:00,nsidc0051,north,15.287
1984-04-13 00:00:00,nsidc0051,north,15.107
1984-04-15 00:00:00,nsidc0051,north,15.085
1984-04-17 00:00:00,nsidc0051,north,15.037
1984-04-19 00:00:00,nsidc0051,north,14.973
1984-04-21 00:00:00,nsidc0051,north,14.897
1984-04-23 00:00:00,nsidc0051,north,14.699
1984-04-25 00:00:00,nsidc0051,north,14.678
1984-04-27 00:00:00,nsidc0051,north,14.608
1984-04-29 00:00:00,nsidc0051,north,14.373
1984-05-01 00:00:00,nsidc0051,north,14.194
1984-05-03 00:00:00,nsidc0051,north,14.009
1984-05-05 00:00:00,nsidc0051,north,13.976
1984-05-07 00:00:00,nsidc0051,north,13.907
1984-05-09 00:00:00,nsidc0051,north,13.816
1984-05-11 00:00:00,nsidc0051,north,13.724
1984-05-13 00:00:00,nsidc0051,north,13.764
1984-05-15 00:00:00,nsidc0051,north,13.621
1984-05-17 00:00:00,nsidc0051,north,13.451
1984-05-19 00:00:00,nsidc0051,north,13.487
1984-05-21 00:00:00,nsidc0051,north,13.367
1984-05-23 00:00:00,nsidc0051,north,13.401
1984-05-25 00:00:00,nsidc0051,north,13.289
1984-05-27 00:00:00,nsidc0051,north,13.192
1984-05-29 00:00:00,nsidc0051,north,13.035
1984-05-31 00:00:00,nsidc0051,north,12.994
1984-06-02 00:00:00,nsidc0051,north,12.828
1984-06-04 00:00:00,nsidc0051,north,12.644
1984-06-06 00:00:00,nsidc0051,north,12.526
1984-06-08 00:00:00,nsidc0051,north,12.439
1984-06-10 00:00:00,nsidc0051,north,12.354
1984-06-12 00:00:00,nsidc0051,north,12.294
1984-06-14 00:00:00,nsidc0051,north,12.254
1984-06-16 00:00:00,nsidc0051,north,12.192
1984-06-18 00:00:00,nsidc0051,north,12.079
1984-06-20 00:00:00,nsidc0051,north,12.018
1984-06-22 00:00:00,nsidc0051,north,11.966
1984-06-24 00:00:00,nsidc0051,north,11.877
1984-06-26 00:00:00,nsidc0051,north,11.783
1984-06-28 00:00:00,nsidc0051,north,11.582
1984-06-30 00:00:00,nsidc0051,north,11.439
1984-07-02 00:00:00,nsidc0051,north,11.202
1984-07-04 00:00:00,nsidc0051,north,10.989
1984-07-06 00:00:00,nsidc0051,north,10.807
1984-07-08 00:00:00,nsidc0051,north,10.699
1984-07-10 00:00:00,nsidc0051,north,10.477
1984-07-12 00:00:00,nsidc0051,north,10.183
1984-07-14 00:00:00,nsidc0051,north,10.117
1984-07-16 00:00:00,nsidc0051,north,9.929
1984-07-18 00:00:00,nsidc0051,north,9.711
1984-07-20 00:00:00,nsidc0051,north,9.629
1984-07-22 00:00:00,nsidc0051,north,9.472
1984-07-24 00:00:00,nsidc0051,north,9.368
1984-07-26 00:00:00,nsidc0051,north,9.298
1984-07-28 00:00:00,nsidc0051,north,8.875
1984-07-30 00:00:00,nsidc0051,north,8.907
1984-08-01 00:00:00,nsidc0051,north,8.745
1984-08-03 00:00:00,nsidc0051,north,8.496
